 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10
602,68.303,70.708,62.992,71.539,61.164,58.431,58.717,63.612,73.933,65.835
603,69.611,70.478,62.484,72.242,61.068,58.100,58.834,64.153,73.986,66.321
604,70.634,71.268,63.100,73.092,61.338,58.210,59.339,64.806,73.971,65.614
605,70.503,71.348,62.735,74.800,61.416,58.438,58.882,64.167,74.283,65.594
606,71.497,71.616,62.984,73.871,61.091,58.431,58.937,64.505,74.201,66.349
607,64.991,66.326,59.482,67.134,57.864,56.687,57.190,61.694,66.881,58.614
608,68.032,69.393,61.743,71.678,60.149,57.317,57.992,63.869,71.869,63.137
609,71.193,70.147,61.551,72.007,59.879,58.011,58.329,63.885,70.630,62.321
610,72.637,71.676,62.094,75.042,60.403,58.541,58.950,64.568,72.250,65.241
611,72.662,71.498,62.373,75.586,61.811,58.391,59.017,64.224,74.377,66.771
612,71.340,71.665,62.427,74.904,61.547,58.893,59.189,64.426,74.100,66.699
613,71.057,72.009,62.829,74.581,62.272,58.922,58.795,63.699,74.519,66.120
614,70.464,71.553,62.929,73.282,60.756,58.594,59.273,64.066,73.667,66.100
615,71.044,71.875,62.784,72.904,62.272,58.456,58.836,64.079,74.027,65.936
616,71.478,71.861,62.757,73.285,61.630,58.648,59.245,64.628,74.075,66.221
617,71.287,71.122,63.292,75.304,61.108,58.459,58.684,64.366,74.253,67.137
618,71.807,72.091,62.759,75.468,61.652,58.651,59.305,64.967,74.588,66.859
619,72.260,71.694,62.455,74.506,61.700,58.032,59.265,63.923,74.468,66.253
620,73.032,71.533,62.563,73.576,60.897,58.224,58.715,64.568,73.958,65.787
621,74.451,73.265,64.202,80.426,62.554,59.623,59.510,65.131,74.551,68.618
622,94.478,82.058,73.027,89.652,66.685,62.235,59.790,72.978,74.517,68.759
623,103.147,89.168,74.186,92.995,69.756,64.043,60.166,76.464,75.512,70.120
624,102.720,102.365,72.869,97.976,73.055,66.146,61.508,73.216,76.911,71.470
625,97.016,107.017,72.890,109.953,71.416,65.235,62.220,68.380,77.633,73.249
626,94.411,123.462,75.039,122.920,70.778,66.947,63.947,66.735,79.280,76.426
627,94.000,135.552,75.482,131.753,73.542,67.769,64.738,65.874,81.898,78.683
628,89.947,134.892,75.006,132.748,72.458,66.352,64.242,65.522,82.129,80.285
629,86.156,128.956,73.512,132.035,73.831,67.584,63.457,65.404,81.446,77.767
630,85.743,130.715,72.245,132.809,75.421,67.559,63.712,66.355,81.432,78.867
631,85.577,136.556,72.437,133.407,76.353,66.751,63.182,65.478,81.963,77.438
632,83.122,136.643,71.318,132.567,75.325,66.587,62.566,65.634,80.293,77.482
633,81.264,133.393,71.631,129.819,76.116,66.904,62.591,65.033,79.449,77.068
634,81.917,133.942,71.435,128.518,77.008,66.897,62.738,65.730,79.693,77.687
635,82.584,137.787,74.055,130.866,78.108,67.306,62.786,65.049,78.911,78.349
636,80.763,134.522,72.437,129.191,77.610,65.733,61.937,65.096,79.519,77.940
637,79.393,130.127,69.545,127.040,76.093,65.979,61.576,65.049,78.443,76.996
638,78.480,122.359,68.104,127.464,72.826,65.263,60.728,65.331,77.981,77.052
639,77.271,117.843,67.324,130.873,71.816,64.740,60.909,64.213,77.531,78.169
640,76.182,125.748,68.029,140.386,72.955,66.907,61.945,64.787,77.287,80.639
641,81.386,139.677,70.524,142.002,73.501,67.327,63.730,65.388,78.953,80.936
642,83.416,146.476,72.943,138.054,74.947,67.495,64.854,65.227,80.258,80.422
643,80.595,148.792,71.259,139.367,74.126,67.299,63.942,65.131,79.815,79.590
644,79.191,145.585,71.414,141.125,74.055,66.972,63.320,65.161,79.504,81.819
645,80.625,148.624,72.816,144.812,73.698,68.071,64.793,65.574,79.463,82.562
646,80.062,146.643,71.886,144.040,73.786,66.815,64.217,65.850,79.968,83.341
647,78.145,148.386,71.349,143.951,73.670,67.523,64.157,65.101,80.708,83.707
648,76.310,145.429,71.096,141.991,72.725,67.480,64.035,64.719,80.890,81.843
649,75.290,145.680,70.718,137.219,73.176,67.018,63.732,64.642,81.593,80.578
650,76.021,143.691,69.612,139.073,72.849,66.374,63.349,64.863,80.395,80.414
651,78.221,145.871,70.522,142.642,71.947,65.790,63.480,65.090,80.598,81.241
652,80.131,147.011,71.398,142.132,72.033,66.121,63.684,64.645,80.549,80.546
653,83.582,147.086,69.794,136.861,73.579,67.174,63.305,65.022,79.523,79.892
654,82.205,142.136,68.235,132.868,72.914,67.580,62.197,64.604,78.388,76.916
655,79.476,140.298,66.990,127.680,72.703,66.865,61.790,64.765,77.561,75.803
656,83.156,138.757,65.692,124.718,73.509,67.285,61.416,65.000,76.461,74.454
657,86.784,135.042,66.784,121.821,71.385,68.591,60.682,64.779,76.090,74.169
658,85.800,129.563,65.041,118.633,68.957,66.609,60.697,64.708,75.547,73.823
659,86.701,125.509,65.296,115.452,67.554,66.459,60.652,63.923,75.451,73.313
660,88.618,129.331,65.380,118.586,67.471,66.964,61.434,64.954,75.079,73.566
661,86.492,131.933,64.757,116.287,68.360,67.911,60.891,64.626,74.956,72.912
662,83.887,128.876,64.104,114.388,68.756,67.758,61.255,64.716,75.463,72.904
663,80.683,124.361,64.159,111.751,67.695,67.043,60.424,64.519,74.871,72.534
664,78.246,122.545,63.576,109.009,67.317,67.972,59.543,64.153,74.991,71.847
665,77.906,117.873,62.916,107.442,67.418,66.594,59.667,64.227,73.890,71.755
666,76.492,114.053,63.394,104.527,65.798,66.320,59.757,64.904,74.408,70.522
667,75.377,110.368,62.973,103.144,64.907,64.673,59.184,64.803,73.675,70.064
668,75.561,105.199,62.504,100.972,63.539,63.626,59.025,64.604,74.077,70.884
669,74.972,103.738,62.484,99.433,64.126,65.039,58.786,64.090,73.773,70.229
670,74.395,105.227,62.565,98.492,62.690,65.093,58.740,64.076,74.134,68.859
671,73.915,104.909,62.794,96.572,62.292,66.441,58.879,64.426,73.858,68.518
672,73.890,102.945,62.247,95.000,61.793,66.883,58.373,64.079,73.884,68.566
673,76.437,100.176,62.249,94.136,62.579,65.480,58.462,64.172,74.277,68.614
674,76.338,97.578,62.522,92.965,62.617,64.972,59.268,64.940,73.767,68.470
675,75.834,95.886,62.633,90.405,62.025,64.157,58.581,64.801,74.035,67.494
676,75.108,94.547,62.261,90.569,62.174,63.288,58.374,64.440,73.792,67.257
677,74.016,93.876,62.065,89.391,62.330,62.961,58.520,64.809,73.634,67.631
678,74.402,91.165,62.045,87.682,61.972,62.423,58.555,63.784,73.607,67.727
679,74.690,91.251,61.355,85.522,62.060,60.409,58.724,64.306,73.767,67.486
680,73.616,88.534,61.967,84.969,61.469,59.484,58.187,64.361,73.904,66.538
681,73.464,86.716,62.337,84.113,61.652,59.733,58.056,63.142,73.825,67.189
682,74.018,86.812,62.143,83.136,61.919,59.676,58.329,64.298,72.680,66.622
683,73.724,84.713,61.663,81.704,61.645,59.306,57.902,64.082,72.610,66.281
684,73.816,82.903,61.943,81.696,61.355,59.004,58.462,63.577,73.563,65.514
685,73.561,82.586,62.124,79.854,60.751,58.868,57.758,63.940,73.047,65.976
686,72.784,79.618,62.161,80.480,61.685,57.705,58.152,64.292,73.243,67.325
687,72.625,78.508,61.369,79.880,61.340,58.594,58.250,64.189,73.900,66.771
688,72.572,77.966,62.235,78.981,61.484,58.327,58.089,64.590,73.730,66.390
689,72.630,77.387,62.257,79.254,61.736,57.826,58.202,64.063,73.738,66.655
690,72.556,75.992,61.908,77.456,61.469,58.512,57.722,64.120,74.097,65.839
691,72.697,76.038,62.406,76.856,61.786,57.861,58.083,64.571,73.717,66.012
692,72.301,74.967,62.163,75.824,61.121,58.409,58.210,64.801,73.979,66.076
693,72.834,75.251,62.008,76.334,61.728,57.961,58.204,64.156,74.152,66.739
694,72.515,74.649,61.780,74.993,61.695,58.302,58.368,63.806,73.660,66.305
695,72.763,73.981,62.143,74.911,61.244,58.078,57.755,64.085,74.361,66.277
696,71.929,74.674,61.516,73.612,61.073,58.167,58.326,64.489,73.960,66.578
697,72.717,73.611,62.020,73.906,61.010,58.335,58.280,64.000,73.181,65.876
698,72.864,73.089,61.576,73.666,61.186,58.562,57.851,64.156,73.596,66.333
699,72.175,73.525,61.416,73.005,60.814,58.374,57.864,64.601,74.039,66.622
700,73.055,73.155,61.588,73.047,61.264,57.534,58.131,63.732,74.192,65.309
701,74.211,72.608,61.563,72.386,60.768,58.619,58.276,64.079,73.777,65.731
702,74.071,72.636,61.212,71.986,61.068,57.957,58.293,64.355,73.498,66.225
703,74.124,73.223,61.822,72.075,61.179,57.879,58.063,63.831,73.693,65.787
704,72.377,72.009,61.449,71.515,60.670,57.950,58.288,63.074,73.793,65.341
705,72.490,71.823,61.208,71.826,61.227,58.128,57.873,64.544,73.277,65.016
706,72.471,71.980,61.669,71.976,61.151,57.701,57.801,64.648,72.918,66.410
707,73.653,72.353,61.365,71.106,61.562,57.772,57.651,64.071,73.059,65.430
708,73.324,72.130,61.357,70.847,61.363,57.883,57.959,64.735,73.385,65.956
709,73.237,72.067,61.594,70.687,60.768,58.036,57.687,64.656,73.156,65.285
710,73.101,71.854,61.671,71.299,61.327,57.762,58.232,63.915,73.122,66.526
711,72.589,71.516,61.867,70.739,60.887,58.185,57.568,64.544,73.007,65.514
712,73.405,71.912,61.114,70.675,60.582,58.043,57.874,64.287,72.818,65.454
713,73.566,71.607,61.580,70.638,61.003,57.925,57.728,64.437,73.080,65.430
714,73.628,71.953,61.312,69.967,61.584,58.046,58.202,64.202,73.190,64.827
715,72.398,71.448,61.865,70.673,61.005,58.779,58.007,64.320,72.256,64.618
716,77.464,70.959,61.767,69.894,60.108,57.840,57.921,63.710,72.323,64.719
717,81.246,71.207,60.939,70.687,61.491,57.619,58.106,64.424,72.367,64.594
718,80.832,70.881,60.908,70.376,60.766,58.025,58.099,64.317,73.074,65.024
719,81.922,71.337,60.961,70.031,60.932,57.996,58.351,64.617,73.090,65.165
720,79.972,71.458,61.261,70.115,60.599,57.619,57.866,63.995,72.879,65.317
721,78.768,71.254,61.480,70.715,61.678,58.701,58.500,64.806,73.263,65.446
722,75.892,71.182,61.041,70.666,61.098,58.114,57.563,64.555,72.996,65.980
723,77.347,71.895,61.598,69.793,60.589,57.591,57.579,64.331,72.658,64.582
724,78.080,71.516,61.310,70.341,60.413,57.584,58.212,64.183,73.345,65.843
725,76.699,71.395,61.488,70.280,60.935,58.068,58.159,64.576,73.015,65.092
726,76.991,70.934,61.778,69.849,60.630,57.786,57.623,64.631,73.985,65.044
727,78.671,71.647,61.635,70.249,60.937,58.043,58.002,64.104,73.809,64.530
728,76.090,71.679,61.933,69.706,61.524,57.491,57.873,63.724,73.341,65.185
729,76.110,71.171,61.424,70.546,60.332,58.060,58.152,63.579,73.722,65.663
730,74.708,71.357,61.522,69.814,61.103,58.157,58.108,63.828,73.563,66.068
731,74.216,71.484,61.518,69.694,61.466,57.260,57.763,64.790,73.614,65.145
732,73.345,71.143,61.506,69.449,61.234,57.427,58.075,64.087,73.391,66.032
733,73.954,70.831,61.620,69.791,60.363,58.295,58.108,64.227,73.171,65.610
734,73.823,70.934,60.988,70.071,60.577,58.267,58.296,64.254,72.834,65.426
735,73.598,70.871,61.104,69.746,61.043,57.726,57.856,63.721,72.971,64.586
736,74.432,70.633,61.020,69.026,60.567,56.979,58.086,64.612,72.614,63.972
737,74.260,70.531,60.794,68.412,60.232,58.046,57.616,64.519,71.958,63.651
738,73.961,70.547,60.280,67.819,59.446,57.445,58.012,63.620,71.578,62.707
739,73.651,69.774,60.353,67.468,59.796,57.527,57.661,64.246,71.074,62.064
740,72.828,69.152,60.935,66.840,59.723,57.505,57.377,63.907,70.251,61.590
741,73.223,69.390,60.618,67.659,59.270,57.028,57.793,63.997,70.949,62.418
742,72.490,69.124,60.196,66.407,59.038,57.705,57.430,63.219,69.846,61.510
743,72.269,69.917,60.851,67.386,59.028,57.569,57.214,63.391,70.358,61.462
744,73.025,70.166,60.924,67.979,59.632,56.754,57.724,64.055,71.236,62.008
745,73.113,69.892,60.557,66.944,59.866,57.320,57.478,63.855,70.794,62.462
746,72.648,69.575,60.414,67.725,59.154,57.235,57.354,63.216,71.020,61.916
747,72.662,70.039,60.418,67.351,59.315,57.993,57.416,63.926,71.160,62.582
748,73.011,69.824,60.863,67.461,59.292,57.253,57.594,64.090,70.900,62.020
749,72.444,69.799,60.333,67.492,59.693,56.310,57.091,63.811,71.157,61.586
750,73.260,70.097,60.045,67.487,60.219,57.349,57.831,63.757,71.340,62.622
751,73.241,69.741,60.555,67.612,59.637,57.295,57.584,63.798,70.876,62.229
752,72.448,69.624,60.363,68.160,59.932,57.829,58.012,64.016,71.444,62.667
753,71.952,69.743,60.782,67.833,59.997,56.954,57.480,64.358,71.159,62.092
754,72.802,69.545,60.376,67.904,59.615,57.409,57.530,63.648,70.511,63.486
755,73.336,69.840,60.210,67.080,59.713,57.484,57.502,63.596,70.816,62.337
756,72.313,69.517,60.310,67.278,59.637,57.039,57.358,63.350,70.745,62.510
757,72.326,69.944,60.655,67.861,59.395,58.171,57.346,63.932,70.839,61.859
758,73.039,70.005,60.820,67.739,60.015,57.722,57.351,63.926,70.729,61.819
759,72.143,69.459,60.853,68.089,59.587,57.384,57.442,63.883,71.079,62.506
760,72.632,69.415,59.745,67.085,59.327,57.420,57.682,64.005,71.218,62.703
761,72.202,69.652,59.939,67.024,59.249,57.431,57.576,63.224,70.462,62.739
762,72.133,69.296,60.284,66.572,59.071,56.541,57.382,63.997,70.849,63.301
763,72.239,69.044,60.122,66.941,59.443,57.747,57.300,63.363,70.640,61.474
764,72.386,69.752,60.094,67.607,59.151,56.619,57.235,64.757,70.680,62.000
765,72.331,69.685,59.806,67.188,59.660,57.580,57.137,63.615,71.191,61.349
766,72.021,68.973,60.224,67.240,59.844,57.708,57.084,63.317,70.151,61.787
767,71.933,69.553,60.149,67.148,59.242,57.149,57.442,63.486,70.421,61.980
768,72.667,69.491,60.308,67.409,59.322,57.537,57.540,63.658,70.531,61.406
769,71.653,68.901,60.361,66.979,59.778,57.577,57.348,63.850,70.472,61.671
770,72.154,69.618,60.235,66.847,59.469,56.662,57.056,63.254,70.452,62.454
771,72.032,68.928,60.322,67.141,58.960,56.776,57.108,63.896,69.920,61.124
772,72.126,68.904,59.937,67.151,59.360,56.733,56.911,63.344,70.152,61.948
773,71.474,69.060,60.622,66.835,59.572,57.014,57.220,64.336,69.745,61.992
774,71.402,69.083,59.888,66.835,58.849,57.591,57.401,63.235,69.894,60.450
775,71.414,69.190,59.776,66.416,59.123,57.288,56.957,63.309,70.392,61.249
776,72.053,68.959,60.284,66.393,59.171,56.619,56.704,63.473,69.604,60.867
777,71.483,69.044,60.092,66.899,59.451,56.751,56.735,64.082,70.114,60.514
778,71.772,68.951,59.833,66.049,59.239,57.352,57.046,63.508,70.498,61.205
779,71.910,68.856,59.539,67.132,60.141,57.609,57.546,63.686,70.235,61.538
780,71.630,69.077,59.996,66.889,59.557,57.046,57.321,63.907,70.739,61.494
781,72.791,69.318,59.620,66.334,59.385,57.833,57.038,63.098,69.910,61.237
782,72.195,69.345,60.318,66.998,59.156,57.046,56.697,63.328,70.190,61.225
783,73.257,69.111,59.553,66.878,59.380,57.107,57.435,63.634,70.777,62.201
784,72.326,69.125,59.545,66.934,59.688,57.100,57.518,63.221,70.281,61.313
785,72.143,68.497,60.345,65.967,58.700,56.758,56.767,64.298,70.051,61.100
786,71.938,69.096,60.078,66.878,59.632,56.897,57.002,63.279,69.869,61.120
787,71.552,68.961,59.686,67.169,59.375,57.285,57.079,64.016,70.491,61.181
788,72.377,69.597,60.829,66.708,58.831,57.185,57.427,63.492,70.931,62.542
789,71.786,68.970,60.282,66.400,59.423,57.324,56.886,63.803,70.675,61.028
790,71.011,68.994,59.782,65.718,58.718,57.085,56.906,62.628,69.121,60.329
791,71.536,69.340,59.473,66.706,59.247,56.776,57.455,63.814,70.252,60.968
792,71.506,68.600,59.951,65.915,58.597,57.260,57.397,63.486,69.724,60.317
793,71.209,68.386,59.971,65.809,58.549,57.071,57.349,63.792,69.509,60.695
794,71.421,68.660,59.727,65.807,58.217,56.826,57.844,63.486,70.059,61.205
795,71.087,68.039,60.229,65.953,58.738,56.523,57.245,63.530,69.528,60.446
796,71.731,68.613,59.541,66.449,59.214,56.680,56.632,63.612,69.718,60.815
797,72.175,68.812,60.106,66.918,58.899,57.619,57.127,63.678,70.101,61.205
798,71.883,68.925,59.839,66.807,59.204,57.235,57.167,63.648,69.998,60.659
799,70.876,68.693,59.822,66.388,58.426,56.996,56.841,63.287,69.849,60.261
800,71.115,69.064,59.622,65.984,59.023,56.915,56.854,63.142,69.607,61.470
801,71.740,68.812,59.806,65.381,58.798,56.744,56.748,63.101,69.698,60.361
802,70.887,68.574,59.484,65.772,58.929,56.569,56.945,62.836,69.342,59.305
803,70.703,68.470,59.863,65.638,58.720,56.715,57.225,63.328,69.569,60.984
804,70.421,68.133,60.233,66.633,58.091,56.025,57.005,63.238,69.563,60.871
805,70.903,68.567,60.094,65.544,58.438,56.754,56.649,62.549,69.704,60.269
806,70.860,68.596,59.490,65.035,59.217,56.381,57.177,63.284,69.457,59.867
807,71.998,68.777,59.753,66.376,58.622,56.705,57.045,63.303,69.818,60.570
808,71.041,68.497,60.400,65.713,58.882,56.875,56.488,63.041,69.363,60.092
809,70.343,68.263,59.335,65.812,58.690,56.733,57.182,62.790,68.931,59.936
810,69.874,68.632,60.290,65.642,58.773,56.477,56.412,62.801,68.508,59.490
811,69.499,68.437,59.102,65.442,58.574,56.648,56.528,62.918,69.065,58.683
812,69.600,68.361,59.451,64.661,58.531,55.947,56.603,63.658,68.703,59.518
813,69.667,67.697,59.627,65.440,58.778,56.189,56.702,62.806,68.793,59.221
814,70.276,68.196,59.580,65.007,58.574,56.598,57.182,62.997,69.187,59.056
815,69.234,68.304,59.461,65.245,58.650,56.185,56.694,62.948,68.582,59.763
816,69.784,68.284,59.965,65.111,58.622,55.712,56.671,62.863,68.946,60.655
817,69.671,67.942,59.539,64.407,58.413,55.826,56.646,62.669,69.036,59.695
818,70.101,68.130,59.065,65.007,58.088,56.292,56.722,62.940,68.863,60.378
819,70.483,67.818,59.765,65.647,58.398,57.577,56.442,63.060,68.980,60.289
820,70.363,68.152,60.049,65.680,58.159,55.751,56.856,63.060,69.077,59.671
821,69.885,67.676,59.208,65.908,59.499,56.075,57.154,62.940,69.001,59.273
822,69.568,68.373,59.457,65.200,58.675,56.612,57.088,63.049,68.077,58.627
823,70.002,67.937,59.808,65.278,58.705,56.893,56.743,63.514,68.459,59.972
824,69.423,67.735,59.537,65.014,58.020,56.181,56.480,62.328,68.185,59.466
825,69.674,67.768,59.584,64.958,58.136,56.288,57.053,63.156,68.609,58.940
826,70.002,67.629,59.696,65.202,58.101,55.601,56.950,62.904,68.568,59.450
827,69.816,67.771,59.351,64.969,58.662,56.527,56.066,63.036,68.561,59.534
828,70.221,67.839,59.684,64.388,58.526,56.452,56.990,63.557,68.966,59.032
829,69.549,68.197,58.939,65.080,57.950,56.114,56.475,63.011,69.114,59.313
830,71.278,68.705,60.169,65.280,58.647,56.164,57.132,63.352,69.322,60.839
831,71.506,69.114,60.073,66.266,59.222,57.142,57.604,63.249,70.383,62.369
832,72.303,69.448,60.661,66.762,59.567,58.238,57.185,63.697,70.975,62.301
833,71.326,69.129,60.480,67.019,59.816,56.772,56.925,64.000,70.971,62.526
834,72.313,69.194,60.239,67.513,59.965,57.342,57.076,63.005,71.012,63.012
835,71.903,69.564,59.586,67.638,59.768,56.954,57.272,63.626,71.247,61.960
836,72.110,69.696,60.645,66.852,59.348,57.128,57.560,63.842,70.770,62.470
837,71.995,69.475,59.947,67.584,59.418,57.075,57.616,62.708,70.477,62.217
838,72.430,69.729,60.151,67.449,59.287,57.452,57.255,64.249,71.062,62.241
839,72.113,69.688,60.284,67.224,59.768,57.427,57.167,63.126,71.041,63.064
840,72.025,69.266,59.592,67.852,60.181,57.085,57.719,63.768,71.523,62.803
841,71.910,69.381,60.014,67.301,59.338,56.815,56.735,63.197,71.096,62.317
842,72.267,69.204,59.835,67.856,59.713,57.416,57.268,63.839,70.893,63.847
843,72.444,70.041,60.422,67.631,59.632,57.961,57.649,62.787,71.846,63.116
844,72.772,69.426,60.267,68.108,60.214,57.285,57.207,63.128,71.315,62.631
845,72.816,69.906,60.502,68.179,59.584,57.512,57.561,63.568,71.362,63.390
846,72.513,69.994,60.186,67.833,60.610,57.722,56.904,63.648,71.066,63.088
847,71.366,69.799,60.569,67.899,59.406,57.584,57.185,63.268,71.142,62.378
848,72.720,69.638,60.635,67.228,59.884,57.089,57.644,64.003,71.223,63.249
849,72.310,69.677,60.543,67.779,59.433,56.840,57.629,62.948,72.159,63.406
850,72.648,69.329,60.690,68.122,59.947,56.890,57.043,63.631,71.998,64.016
851,71.841,70.024,60.096,68.111,59.909,57.185,57.613,63.661,71.709,63.482
852,71.991,70.356,59.890,67.598,59.574,57.420,57.576,63.454,71.693,63.614
853,72.248,69.511,60.422,68.544,59.899,56.879,57.366,63.202,72.009,63.570
854,72.168,69.470,60.151,67.661,59.849,57.502,57.252,63.918,71.901,63.458
855,72.055,69.857,60.320,68.908,59.552,57.847,56.960,64.156,71.387,63.430
856,72.216,70.113,60.565,68.358,60.035,57.566,57.692,64.301,71.715,63.329
857,72.662,70.103,60.347,68.391,59.673,57.708,57.437,63.383,71.860,63.277
858,72.437,70.013,60.659,68.833,59.703,58.246,57.522,63.803,71.853,63.104
859,72.016,70.075,60.363,67.751,59.496,56.694,57.116,64.052,71.806,64.759
860,72.430,69.928,60.437,68.285,59.864,58.125,57.026,63.527,71.905,63.598
861,71.878,69.846,60.782,68.080,59.882,57.605,57.772,63.579,71.974,63.245
862,72.517,70.108,59.663,68.398,59.534,57.302,57.356,63.948,71.985,63.779
863,72.209,69.724,60.390,68.788,60.312,57.327,56.568,63.137,71.577,64.173
864,71.577,69.694,60.906,68.673,59.720,57.534,57.401,63.842,72.125,64.554
865,72.434,69.660,60.396,68.722,59.907,57.609,57.823,64.076,71.062,63.386
866,71.947,70.516,60.553,67.572,59.254,57.555,57.301,63.612,72.256,63.478
867,72.278,70.205,60.137,68.144,60.025,57.929,57.649,63.511,71.795,64.470
868,71.924,69.679,60.402,68.424,60.003,57.609,57.583,63.653,72.288,63.976
869,71.600,69.840,60.908,68.772,59.612,57.395,57.238,63.612,72.542,63.647
870,71.676,70.216,60.488,68.492,60.388,57.701,57.078,63.246,72.228,64.582
871,71.697,70.271,60.459,68.776,59.947,57.238,57.689,63.852,71.888,64.972
872,71.407,70.152,60.214,68.925,60.479,57.505,57.747,64.240,72.092,63.735
873,71.887,70.284,60.553,68.315,60.345,57.918,57.129,63.863,72.265,63.458
874,71.954,70.077,60.547,68.216,60.179,56.804,57.116,63.557,72.121,63.944
875,72.034,70.042,60.496,68.908,59.715,57.744,57.318,63.443,72.089,64.647
876,71.538,70.729,60.071,68.576,59.768,57.036,57.538,63.617,72.712,64.715
877,71.366,69.904,60.053,69.355,60.139,57.242,57.498,64.137,72.896,64.000
878,71.784,70.024,60.508,68.915,59.877,56.562,57.089,63.598,72.593,64.739
879,71.743,69.796,60.814,68.638,59.773,57.544,57.182,63.451,72.217,64.129
880,71.717,70.624,60.859,67.927,60.650,56.904,57.346,63.689,72.238,64.390
881,71.593,70.149,60.033,68.113,60.015,57.335,57.161,63.773,72.820,64.357
882,71.446,70.017,60.782,68.379,60.141,56.961,57.478,64.402,71.885,64.518
883,71.308,69.470,60.796,67.598,60.524,57.335,57.550,63.598,72.523,63.703
884,71.938,70.218,60.388,69.158,59.549,57.829,57.392,64.090,72.934,63.791
885,72.345,70.091,60.590,68.024,59.814,57.452,57.503,64.306,71.986,63.791
886,71.745,69.260,60.765,68.254,60.388,57.028,57.089,63.533,72.602,64.510
887,72.099,69.580,60.486,68.186,60.297,57.068,57.728,63.208,71.660,64.020
888,72.129,69.953,60.394,68.136,60.501,57.676,57.260,63.620,72.052,63.373
889,71.752,69.964,60.529,68.207,60.632,58.110,57.427,63.568,71.608,64.004
890,71.956,69.729,60.376,68.598,59.935,57.594,57.707,64.451,72.583,64.353
891,71.860,69.473,60.702,67.711,60.071,57.221,57.828,63.541,71.769,63.851
892,72.014,70.135,61.073,67.986,59.776,57.181,57.310,63.861,72.864,64.594
893,71.940,70.317,60.402,68.871,60.428,57.121,57.530,63.577,72.483,64.815
894,71.421,70.086,60.482,68.711,59.942,56.655,57.412,63.656,72.414,64.221
895,71.409,70.382,60.288,69.184,59.831,57.367,57.459,63.828,72.039,64.602
896,72.152,69.881,60.551,69.315,59.758,57.865,57.700,63.462,72.326,64.084
897,71.352,69.876,60.435,69.402,59.864,58.011,57.159,63.503,72.170,65.418
898,71.703,69.906,60.429,68.631,60.453,57.683,57.316,63.934,72.333,63.888
899,71.069,70.127,60.296,68.346,60.234,56.833,57.058,63.303,72.688,64.145
900,72.432,70.138,60.367,68.584,59.912,57.466,57.753,63.544,72.426,64.578
901,71.687,70.672,60.569,69.296,60.244,57.847,57.248,62.989,72.779,65.084
