 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10
902,70.777,69.254,60.576,69.129,60.186,56.744,57.348,63.153,72.262,64.791
903,70.598,70.273,60.480,69.468,60.302,57.292,57.242,63.057,72.809,64.876
904,71.234,70.165,60.553,68.306,60.317,57.135,57.369,63.224,72.896,65.108
905,70.897,69.735,60.569,69.911,60.416,57.370,57.348,63.626,72.861,64.301
906,70.699,70.166,60.478,68.616,60.257,56.680,57.346,63.587,72.643,65.129
907,70.966,69.364,60.504,68.974,60.126,56.819,56.825,63.650,72.492,64.827
908,70.166,70.597,61.214,69.002,60.547,57.050,57.205,63.727,72.910,64.281
909,70.584,69.389,60.447,68.948,59.952,57.071,57.296,63.732,72.327,64.173
910,70.276,70.139,60.953,68.282,60.146,57.708,56.858,63.577,72.473,64.831
911,70.986,70.310,60.678,69.282,60.270,58.053,57.079,63.249,73.439,64.586
912,69.972,69.255,60.288,68.887,60.738,57.164,57.060,63.724,72.584,64.466
913,69.759,69.799,60.616,68.504,60.186,57.331,56.786,63.418,72.376,64.739
914,70.129,69.434,61.433,68.901,60.652,57.053,57.275,63.620,72.814,65.157
915,70.667,69.285,60.700,68.416,59.945,57.441,57.101,63.495,72.769,64.474
916,70.172,70.072,61.196,69.320,60.249,56.907,57.202,63.661,73.151,64.667
917,70.030,69.309,60.816,69.012,60.700,56.836,57.247,64.104,72.633,64.916
918,70.097,69.293,61.020,69.111,60.096,57.128,57.291,63.669,73.044,64.815
919,70.529,69.967,60.735,69.059,60.098,57.324,56.952,64.145,73.019,63.675
920,70.285,69.577,61.131,70.106,60.776,56.381,56.671,62.850,72.573,64.984
921,69.317,69.901,61.071,69.819,60.282,56.719,56.924,63.899,72.904,64.663
922,70.044,69.770,61.347,69.228,59.406,56.744,57.316,63.074,72.846,65.811
923,69.290,69.647,61.216,70.005,60.330,57.431,57.459,63.331,72.659,65.036
924,69.869,70.187,60.647,69.478,60.474,57.050,56.798,63.265,72.492,64.241
925,69.710,69.785,60.171,69.049,60.280,57.612,57.275,63.481,72.921,64.759
926,69.407,70.072,60.376,68.939,60.637,57.388,57.091,63.456,72.948,64.293
927,69.437,69.589,60.553,68.414,59.798,56.868,57.386,62.566,72.785,65.631
928,68.857,69.788,61.147,68.640,60.113,57.085,57.268,63.022,72.388,65.129
929,68.979,69.102,60.788,68.628,59.539,57.085,57.081,63.773,72.258,64.169
930,68.634,69.152,60.918,68.642,59.887,56.900,57.012,62.555,72.925,64.751
931,68.628,69.567,60.380,68.708,60.207,56.797,57.089,63.082,73.045,64.683
932,69.331,69.790,60.710,68.104,59.816,57.363,57.447,63.328,73.061,64.157
933,69.108,69.545,60.651,68.645,59.579,56.665,56.636,62.415,72.831,64.851
934,68.869,70.199,60.514,68.856,60.380,57.214,57.171,62.913,71.930,64.317
935,69.416,69.342,60.745,69.438,59.632,57.285,57.270,63.475,72.679,65.434
936,69.320,69.237,60.988,70.264,60.227,56.847,57.280,62.721,72.673,64.554
937,69.398,69.690,60.900,69.696,59.652,57.847,57.088,63.959,72.305,64.711
938,70.062,69.594,60.953,69.508,59.594,57.004,57.204,63.552,73.094,64.751
939,69.361,69.288,60.543,69.304,59.610,56.776,56.669,63.451,72.742,64.124
940,69.552,69.378,60.608,70.165,60.390,57.157,57.411,62.585,72.638,65.225
941,69.513,69.583,61.329,70.913,60.164,57.253,57.151,63.656,72.548,64.161
942,69.648,70.083,60.661,70.508,60.385,57.206,57.790,63.380,72.573,65.008
943,69.455,69.619,60.576,69.885,60.159,57.349,57.161,63.107,72.850,64.976
944,70.455,69.768,61.296,69.351,60.416,56.747,57.084,62.874,73.293,65.133
945,69.634,69.436,61.386,69.014,60.544,56.687,57.384,63.352,72.602,64.269
946,69.099,69.259,60.457,69.252,60.967,57.409,57.310,62.820,72.527,64.269
947,69.554,70.036,60.408,69.348,60.214,57.214,56.987,63.331,73.246,64.871
948,69.766,69.464,60.582,69.031,60.280,56.722,57.094,63.549,72.628,64.799
949,68.864,69.082,60.508,68.852,59.859,57.025,56.988,63.298,72.718,64.574
950,68.954,70.088,61.065,68.586,60.038,56.929,57.515,63.199,72.629,64.655
951,69.726,69.176,60.788,69.002,59.703,56.730,57.167,63.790,73.026,64.365
952,69.322,69.812,60.555,68.586,60.262,57.036,57.346,63.251,72.428,64.398
953,68.382,69.187,60.916,69.125,60.592,57.317,57.462,63.169,72.589,65.120
954,69.867,69.771,61.310,69.059,60.272,56.843,57.336,63.658,73.187,65.084
955,69.947,69.660,60.737,70.002,59.899,57.039,57.118,63.519,73.154,65.635
956,69.600,69.770,60.620,69.558,60.401,57.071,56.608,63.661,72.704,63.992
957,69.434,69.795,60.765,68.769,60.605,56.826,57.338,63.082,72.645,65.157
958,69.455,70.052,60.588,68.812,60.773,56.776,56.843,63.582,72.760,65.269
959,69.324,69.826,60.788,69.355,60.063,56.879,57.290,63.902,72.991,65.341
960,69.083,69.547,60.455,68.748,59.894,57.477,56.720,64.279,72.589,65.430
961,69.113,69.270,60.569,69.115,60.023,56.975,57.036,63.128,72.819,64.273
962,69.853,69.777,60.306,68.781,59.866,57.395,56.955,63.680,72.670,64.157
963,69.522,69.234,61.010,68.588,60.101,56.797,57.119,62.899,72.338,64.084
964,70.007,69.530,60.347,68.558,60.562,57.114,57.147,63.199,73.026,64.815
965,70.186,70.273,60.661,68.704,59.846,57.441,57.296,62.975,72.442,64.526
966,69.793,68.900,60.643,68.798,59.856,57.473,57.142,63.820,73.654,65.020
967,70.299,69.792,60.316,69.111,60.368,57.231,56.899,63.855,72.770,64.610
968,70.062,69.486,60.684,69.438,60.524,57.391,57.079,63.328,72.248,64.647
969,69.703,70.027,60.255,68.984,60.247,57.502,56.939,62.863,72.729,64.229
970,70.225,69.237,61.212,69.732,60.028,56.633,57.311,64.096,72.567,64.410
971,69.398,69.102,59.967,68.821,60.159,57.530,57.685,63.402,72.126,64.249
972,69.326,69.431,60.645,68.831,59.708,56.708,56.911,63.295,73.097,64.715
973,69.418,69.636,60.818,69.475,59.620,57.274,57.325,62.872,73.231,64.912
974,68.798,69.422,60.327,68.367,60.421,57.021,57.123,63.497,72.634,64.301
975,68.577,69.312,60.604,69.176,60.307,57.431,56.942,63.369,72.441,64.028
976,68.786,69.472,60.588,68.565,60.496,57.274,56.949,63.109,72.831,64.747
977,69.370,69.864,60.882,68.920,59.917,57.769,57.083,64.309,72.788,64.831
978,68.807,69.901,61.055,69.078,60.244,57.306,57.200,63.303,72.774,64.470
979,69.715,69.945,60.851,68.527,59.977,56.940,57.237,63.699,72.835,64.627
980,68.715,69.807,60.796,68.299,60.081,56.609,57.500,63.590,72.619,64.486
981,69.147,69.476,60.463,68.626,59.514,56.922,56.929,63.713,72.819,65.590
982,69.706,68.959,61.071,68.793,60.290,57.317,56.767,64.005,72.423,64.169
983,68.982,69.121,60.796,68.798,60.675,57.267,57.483,63.041,72.759,64.434
984,68.520,69.486,60.818,68.755,59.924,57.007,57.041,62.940,72.205,64.984
985,68.830,69.099,60.531,69.214,59.804,56.544,57.123,63.172,72.727,63.667
986,69.595,69.727,60.888,68.861,59.398,56.797,56.987,63.648,72.620,64.679
987,70.060,69.875,60.786,69.901,60.219,57.189,57.008,63.923,72.762,65.012
988,69.747,69.788,61.043,68.445,60.030,57.235,57.174,63.227,72.980,65.253
989,70.469,70.328,60.755,69.169,60.098,57.214,57.139,63.754,72.890,64.783
990,70.444,69.994,60.708,69.308,60.083,57.523,57.182,62.967,73.356,65.574
991,70.802,70.295,61.069,68.445,59.947,57.324,57.775,64.016,72.649,64.683
992,71.094,70.075,61.031,69.273,60.141,57.452,57.598,63.866,72.707,65.108
993,71.133,70.092,60.655,69.174,60.360,57.381,57.712,63.803,72.692,64.703
994,69.933,70.146,60.429,68.765,60.433,57.601,57.291,63.828,72.635,64.474
995,70.984,69.622,60.514,68.682,59.829,58.100,57.058,63.984,72.745,63.546
996,70.959,70.071,61.122,69.024,60.134,56.911,57.250,63.716,73.025,64.988
997,71.090,69.553,60.435,69.339,60.108,57.975,57.149,63.678,72.549,64.482
998,70.315,69.875,61.194,69.061,60.466,57.491,57.389,63.090,72.563,64.221
999,69.869,69.636,60.490,70.111,59.650,57.463,57.305,63.270,72.823,65.197
1000,70.660,70.246,60.994,69.802,60.474,57.139,57.536,62.918,72.884,65.378
1001,69.386,69.964,60.739,70.219,60.458,57.103,57.427,63.705,72.431,64.036
1002,69.903,70.340,61.088,70.120,59.909,56.879,56.990,63.331,73.041,65.016
1003,70.851,70.036,60.937,70.292,60.332,57.584,57.877,63.434,72.091,65.305
1004,70.290,69.917,60.910,70.351,59.879,56.801,56.820,64.038,72.589,65.012
1005,70.313,70.193,60.484,69.852,59.748,56.683,56.791,63.620,72.991,64.265
1006,69.554,70.213,60.602,70.005,60.232,55.851,57.190,63.180,73.046,64.819
1007,69.492,69.611,61.098,69.927,59.471,57.676,56.927,63.710,72.976,63.932
1008,69.653,70.177,60.933,71.454,60.161,56.754,57.227,63.158,73.501,65.751
1009,70.464,69.531,61.041,70.918,60.234,57.356,57.240,63.893,73.253,64.859
1010,70.409,69.705,60.808,70.873,60.305,57.121,57.411,63.790,72.478,65.349
1011,69.634,69.903,60.563,71.536,59.587,56.758,57.166,63.746,72.471,65.466
1012,69.517,69.824,60.618,71.379,60.159,56.537,57.026,63.536,72.355,65.112
1013,69.998,69.671,60.653,71.169,60.388,57.370,57.348,64.000,72.559,65.129
1014,69.623,69.654,60.782,70.871,60.025,57.456,56.886,64.055,72.356,64.281
1015,69.880,70.108,61.024,71.718,60.562,56.758,57.242,63.888,72.764,65.406
1016,70.062,69.862,61.155,72.631,59.927,57.626,57.169,63.352,72.988,65.542
1017,69.676,69.560,60.310,72.428,60.018,57.352,56.722,64.068,72.502,65.209
1018,69.106,69.473,61.367,70.998,60.237,57.103,57.175,63.410,72.819,65.181
1019,69.602,70.052,60.741,71.134,59.997,57.872,56.820,63.178,72.823,64.795
1020,69.811,69.759,60.788,70.416,60.232,57.068,56.896,63.445,72.557,64.711
1021,69.634,70.196,60.863,70.195,60.562,56.779,57.689,63.710,72.738,64.566
1022,69.940,69.882,60.900,70.071,60.753,56.808,57.015,63.262,72.468,64.349
1023,69.710,70.393,60.992,70.308,60.050,57.149,57.409,63.402,72.678,64.209
1024,70.018,70.166,61.122,69.953,60.335,57.246,57.328,63.216,73.433,63.980
1025,69.697,69.392,61.010,69.419,59.547,57.409,56.785,63.445,72.991,64.984
1026,69.667,69.928,60.639,70.172,59.962,57.157,56.856,63.473,73.034,64.068
1027,69.363,69.892,60.880,69.532,59.511,57.292,56.793,63.413,72.755,64.884
1028,70.979,70.309,60.859,69.544,60.050,57.157,57.586,64.087,72.215,65.112
1029,70.862,69.759,61.094,69.247,60.015,56.900,57.389,63.798,72.864,64.261
1030,70.584,69.735,60.663,69.598,60.474,56.612,57.474,63.541,72.581,64.747
1031,70.628,69.502,60.480,69.640,60.363,57.157,57.151,64.104,72.688,64.534
1032,71.786,69.091,60.167,68.631,59.856,57.947,57.859,63.787,72.481,64.297
1033,71.809,69.671,60.510,68.318,59.877,57.349,57.483,62.639,71.258,64.679
1034,70.253,69.436,60.561,68.600,59.552,57.043,57.627,63.276,71.974,63.534
1035,72.064,69.395,60.237,70.080,60.116,57.890,57.240,63.740,72.182,64.337
1036,71.745,69.997,60.516,69.588,60.514,56.726,56.901,63.303,72.338,62.964
1037,71.492,69.674,60.273,69.304,60.103,57.676,57.278,63.161,71.576,63.691
1038,71.499,69.531,60.461,69.028,59.282,56.993,57.478,63.126,71.579,63.273
1039,71.078,69.547,59.824,69.525,60.171,56.719,57.579,63.041,71.863,63.446
1040,72.993,69.862,60.476,69.021,59.184,57.591,57.272,63.467,72.135,63.474
1041,73.310,70.078,60.000,69.362,59.723,57.701,57.056,64.705,72.355,63.691
1042,74.411,69.641,60.251,69.061,59.325,57.890,57.576,63.697,71.280,62.787
1043,75.253,69.694,60.639,68.412,60.212,57.121,57.730,64.142,72.352,63.108
1044,78.205,69.409,60.406,68.026,59.844,57.740,57.518,64.281,72.026,63.116
1045,76.683,69.721,60.396,68.546,59.788,57.701,57.260,64.096,71.614,64.044
1046,78.674,70.248,60.039,68.588,59.937,57.715,56.810,63.093,71.814,63.430
1047,80.660,69.378,60.586,68.155,59.594,56.399,56.978,63.773,71.321,62.647
1048,79.687,69.986,60.494,67.831,59.136,56.979,57.639,63.902,70.958,62.534
1049,81.598,69.702,60.322,68.442,59.443,57.623,57.113,64.276,72.050,64.048
1050,83.161,69.690,60.849,68.336,60.071,57.370,57.076,64.249,71.730,63.896
1051,82.517,69.273,60.033,67.774,60.063,57.477,57.063,63.792,71.310,62.349
1052,79.977,69.426,60.457,67.967,59.640,57.986,57.083,63.538,70.849,63.297
1053,81.326,69.353,60.539,69.202,59.244,57.327,57.104,63.372,71.406,62.996
1054,86.306,75.862,64.822,78.268,60.625,59.456,58.775,63.801,72.278,65.293
1055,88.998,87.022,68.147,85.045,61.501,62.053,60.132,63.582,73.144,66.932
1056,93.720,95.618,68.602,92.242,63.159,64.096,60.018,63.776,72.739,68.076
1057,96.556,107.586,68.612,99.889,66.746,64.317,59.682,64.175,74.285,69.924
1058,95.218,112.174,68.894,107.793,66.416,64.135,60.361,64.369,75.873,72.293
1059,95.287,119.603,71.035,109.398,68.093,64.669,60.573,63.921,75.733,71.402
1060,91.163,123.657,71.514,111.487,70.743,64.363,60.535,63.169,76.489,71.956
1061,87.007,132.636,71.220,119.807,72.625,66.480,61.214,63.934,78.519,72.880
1062,86.476,132.368,69.390,123.442,73.914,65.552,61.096,64.115,78.667,74.928
1063,86.223,131.110,70.022,121.360,73.894,66.495,60.613,64.172,77.694,73.265
1064,84.352,132.901,70.288,123.984,75.302,66.744,61.123,63.183,79.295,74.787
1065,80.857,137.318,68.755,123.871,74.904,66.943,61.697,63.607,81.654,74.675
1066,78.678,138.572,69.561,125.219,73.239,66.665,62.606,63.557,83.149,75.217
1067,78.761,136.795,68.331,122.958,73.446,67.295,62.068,63.637,84.034,75.655
1068,78.032,137.288,69.584,122.704,75.196,67.032,62.439,63.246,84.526,74.791
1069,84.434,140.994,71.233,122.548,77.501,68.192,61.993,64.235,85.286,74.317
1070,84.051,138.517,69.463,122.871,75.773,67.295,61.419,64.464,83.811,73.888
1071,81.621,135.100,69.676,121.000,74.458,66.730,60.570,63.885,83.296,74.052
1072,79.533,134.879,68.755,119.235,75.390,66.879,60.384,63.120,81.936,73.394
1073,78.237,132.281,67.104,121.005,76.270,66.313,59.250,63.344,81.521,73.518
1074,76.152,128.964,65.545,121.668,76.685,64.843,59.055,62.937,80.350,71.719
1075,75.577,128.585,65.714,123.388,73.479,64.701,60.023,63.470,79.725,73.940
1076,75.218,126.453,65.218,122.242,71.426,64.391,59.925,64.008,78.910,73.016
1077,74.954,129.621,65.796,125.125,69.809,63.975,61.025,63.811,78.260,75.213
1078,73.968,129.793,65.637,127.638,71.020,64.904,60.565,62.956,78.140,75.839
1079,73.697,127.734,64.551,122.224,71.496,64.826,60.020,63.962,77.762,73.795
1080,73.970,121.636,64.055,121.174,70.589,63.989,59.884,63.158,76.779,72.984
1081,73.947,115.986,63.902,120.388,68.572,61.911,58.873,62.847,76.402,73.944
1082,73.053,111.975,62.853,120.146,68.388,61.641,58.424,63.566,76.538,72.325
1083,73.186,107.103,62.606,118.871,67.854,60.562,57.823,63.899,75.468,71.815
1084,72.536,101.418,61.882,120.864,66.033,59.733,57.821,62.883,74.588,72.948
1085,72.662,97.491,61.320,117.567,64.257,59.064,58.106,64.090,73.653,71.679
1086,72.405,93.719,61.455,117.141,64.277,59.231,57.773,63.705,74.032,72.719
1087,71.993,92.503,61.655,119.922,63.098,58.320,57.296,63.407,73.468,73.265
1088,72.933,94.831,61.751,123.786,62.791,58.338,58.114,62.984,73.046,73.723
1089,72.517,93.886,61.763,123.908,61.640,57.185,57.530,63.954,72.645,73.847
1090,72.959,93.834,61.612,121.713,62.257,58.117,57.469,63.680,72.700,73.558
1091,72.372,91.034,61.355,116.694,60.642,57.217,57.492,63.825,72.529,72.133
1092,72.154,88.259,61.220,116.849,61.018,57.655,56.934,63.798,72.684,72.546
1093,72.563,85.890,61.031,113.908,61.312,57.310,57.508,63.191,72.491,70.815
1094,71.078,83.699,61.427,112.767,61.715,57.224,57.353,63.464,72.300,70.257
1095,71.823,81.315,60.773,109.111,61.088,57.577,57.237,63.306,72.707,69.960
1096,71.202,79.781,60.745,106.598,61.028,57.459,57.063,63.383,72.532,70.088
1097,71.326,78.936,61.159,104.668,61.118,57.302,56.925,63.623,72.730,69.253
1098,71.811,77.293,60.616,106.624,60.708,56.434,57.424,62.571,72.913,70.647
1099,71.653,76.804,61.039,106.071,61.098,57.395,56.916,63.393,73.032,70.317
1100,71.766,76.132,60.929,104.231,61.088,56.986,57.424,62.992,72.813,69.739
1101,71.097,75.408,61.243,101.826,60.637,56.819,56.982,62.948,72.512,69.197
1102,70.890,74.696,61.555,98.668,60.584,56.512,57.437,63.544,72.318,69.088
1103,70.241,74.136,61.363,96.824,60.793,57.246,56.902,63.544,73.086,68.916
1104,71.639,74.147,61.208,95.075,60.282,57.616,56.834,62.954,72.335,68.213
1105,70.193,72.599,60.318,93.842,60.146,57.907,57.177,63.221,72.846,67.884
1106,70.632,73.469,60.784,92.376,60.463,57.142,56.743,63.525,72.841,68.301
1107,70.795,72.205,60.824,90.873,60.030,56.794,57.179,63.956,73.142,67.972
1108,70.887,72.315,60.853,88.776,60.494,56.972,56.992,63.705,73.154,67.257
1109,70.487,72.038,60.829,88.600,60.501,57.523,57.108,62.290,73.404,66.956
1110,71.152,71.713,60.753,86.311,60.285,57.050,56.343,63.751,72.313,67.647
1111,70.444,71.621,60.857,85.551,60.796,57.573,57.151,63.240,72.333,66.847
1112,70.313,71.647,60.980,84.353,60.053,57.669,56.772,63.781,73.532,66.896
1113,70.400,71.108,60.563,82.659,59.670,57.512,56.748,63.000,73.046,66.486
1114,70.092,71.139,61.143,82.407,60.587,57.270,56.651,63.765,72.644,66.386
1115,70.257,70.682,60.771,81.198,60.335,57.199,57.154,63.705,72.267,66.273
1116,70.117,71.005,60.490,80.494,60.020,57.267,56.679,63.221,72.482,65.165
1117,70.356,70.663,60.973,79.840,60.584,57.235,57.091,63.049,73.328,66.390
1118,70.375,70.984,60.639,78.584,60.159,57.811,56.793,63.352,73.045,65.325
1119,69.699,70.862,60.292,78.242,60.456,56.868,56.662,63.180,73.267,65.747
1120,69.811,70.596,60.294,76.308,60.060,57.132,57.156,63.527,72.829,65.711
1121,70.844,70.560,60.588,76.600,60.035,56.954,56.770,63.434,73.094,65.325
1122,71.605,70.409,60.553,74.753,60.300,57.466,57.563,63.279,72.265,66.120
1123,71.025,70.607,60.980,74.741,60.113,56.925,57.253,63.325,72.316,65.851
1124,70.766,69.741,60.639,73.904,60.076,56.541,56.937,63.847,72.654,65.775
1125,71.034,70.817,60.204,73.769,59.496,57.110,57.175,63.831,72.397,65.193
1126,71.832,70.229,60.365,72.176,59.539,57.160,56.876,63.656,71.643,63.454
1127,71.989,71.161,60.376,72.607,60.338,56.954,57.689,63.027,72.396,64.534
1128,69.855,70.649,60.822,72.913,59.947,56.445,56.796,63.751,73.218,64.325
1129,69.892,69.773,60.706,72.188,60.511,57.391,57.028,63.855,72.286,64.337
1130,70.166,69.734,60.478,71.835,59.884,56.495,56.627,62.877,73.155,65.755
1131,69.207,69.939,60.808,71.200,60.398,56.737,56.964,63.489,72.908,65.414
1132,68.400,69.118,60.782,71.021,59.854,56.737,56.497,62.516,72.302,64.341
1133,67.993,69.727,60.151,70.887,59.937,56.370,56.338,63.675,72.532,64.602
1134,67.501,68.870,60.308,70.256,60.161,57.125,56.733,62.691,72.949,64.964
1135,67.014,68.292,59.655,69.000,59.395,57.174,56.464,62.407,72.573,63.185
1136,66.428,68.370,60.424,69.181,58.899,56.075,56.558,62.546,72.137,63.454
1137,65.922,67.495,60.090,68.906,59.302,56.534,56.298,62.844,72.025,63.341
1138,65.611,68.351,60.386,67.974,59.103,56.473,56.106,62.126,72.129,63.442
1139,65.855,68.063,60.190,68.814,58.882,56.007,56.311,61.948,72.466,63.036
1140,65.903,67.734,61.108,68.129,59.632,56.605,56.305,62.607,72.130,62.811
1141,66.269,67.613,59.818,67.913,58.801,56.669,56.260,62.620,72.213,62.904
1142,65.724,67.624,60.147,68.127,59.650,56.779,56.371,61.973,72.075,63.145
1143,66.198,68.229,60.718,68.292,59.771,56.961,56.190,62.557,72.112,63.992
1144,66.257,67.724,60.749,68.398,59.456,56.690,55.899,62.880,71.884,62.534
1145,66.400,67.831,60.331,67.840,59.746,56.726,56.536,62.385,72.335,63.458
1146,66.736,68.522,60.394,68.687,58.811,57.192,56.776,63.290,72.386,63.586
1147,66.448,67.878,60.133,67.692,59.327,56.641,56.146,62.036,72.124,63.779
1148,66.736,68.041,60.551,68.367,59.353,56.224,56.232,62.645,72.904,64.141
1149,66.777,67.986,60.212,68.202,58.995,56.801,56.243,63.074,72.341,63.586
1150,66.478,68.339,60.012,68.769,59.599,56.826,56.417,62.710,72.453,63.643
1151,66.782,68.056,60.351,68.160,59.343,56.299,56.315,62.727,72.584,63.129
1152,66.772,68.077,60.792,68.080,59.652,57.121,56.075,62.817,72.549,63.177
1153,66.729,68.387,60.380,68.445,59.212,56.669,56.636,62.973,72.184,63.940
1154,67.457,68.506,60.757,68.099,59.217,56.594,56.626,62.322,72.572,63.394
1155,67.055,68.287,60.653,67.452,59.552,57.139,56.472,63.046,72.682,64.060
1156,66.722,67.966,60.733,67.929,59.738,56.292,56.427,63.560,72.805,63.799
1157,67.090,68.245,60.608,67.487,59.544,56.843,56.475,62.888,72.628,63.815
1158,67.593,68.895,60.629,69.294,60.343,56.843,56.659,62.658,72.758,63.426
1159,68.989,68.125,60.386,68.231,59.559,56.345,56.164,62.852,72.484,63.181
1160,67.628,68.139,60.441,68.478,59.448,56.925,56.351,62.533,72.710,63.382
1161,67.646,68.600,60.363,68.271,59.481,56.459,57.088,62.251,72.899,63.775
1162,67.756,68.442,60.453,67.499,59.730,56.548,56.632,63.014,72.609,62.506
1163,67.143,68.592,60.606,68.172,59.542,56.730,57.255,62.986,72.803,63.871
1164,68.432,68.660,60.673,68.235,59.935,57.235,56.659,62.883,72.675,63.418
1165,67.609,68.560,60.594,68.012,59.375,56.754,56.680,63.079,73.024,64.807
1166,68.189,68.702,60.173,68.492,59.587,56.765,56.853,63.320,72.773,64.426
1167,67.703,69.069,60.296,68.299,59.907,56.210,56.437,63.055,72.142,64.530
1168,67.784,69.107,60.396,68.245,59.156,56.577,56.614,62.516,72.569,64.663
1169,68.175,69.191,60.494,68.332,59.882,57.263,56.762,62.740,72.358,62.076
1170,67.743,68.951,60.600,68.464,59.957,57.317,56.336,63.060,72.441,63.333
1171,68.398,69.191,60.492,68.379,59.655,56.765,56.419,63.620,72.557,63.711
1172,68.733,68.428,60.794,68.365,59.730,56.626,56.813,62.205,72.983,63.755
1173,67.752,68.348,60.388,67.718,59.912,56.641,56.644,63.448,72.765,63.783
1174,67.786,69.071,60.269,68.367,59.599,56.950,56.336,62.172,72.799,64.068
1175,68.198,68.371,60.906,68.567,59.398,56.541,57.046,62.642,72.361,64.438
1176,67.825,68.605,60.251,67.925,59.884,56.338,56.258,62.762,72.834,63.683
1177,68.283,68.760,60.814,67.915,59.615,56.011,57.124,62.716,72.650,64.394
1178,68.062,68.870,60.780,68.388,60.156,56.993,56.755,63.189,72.361,64.321
1179,67.260,69.771,60.524,68.308,59.557,56.879,56.803,63.112,72.618,64.221
1180,67.487,69.177,60.047,68.755,59.423,56.573,56.826,62.746,72.337,64.000
1181,67.830,68.983,60.888,68.162,59.516,56.861,56.450,62.445,72.838,63.960
1182,68.253,69.312,60.637,68.075,59.579,57.359,56.634,62.451,72.785,64.618
1183,68.009,68.881,60.459,68.384,60.058,57.733,57.267,62.705,73.311,63.771
1184,67.485,68.784,60.353,67.828,59.597,56.648,56.858,62.268,72.292,63.574
1185,67.708,69.158,60.478,68.071,59.902,56.964,56.841,62.380,72.492,64.221
1186,68.409,69.132,60.527,67.802,59.340,56.715,56.697,62.601,72.749,64.157
1187,68.851,69.103,60.304,68.647,60.343,56.893,56.992,63.459,72.630,64.044
1188,68.322,69.738,60.778,68.238,59.783,56.904,57.301,63.216,73.243,64.181
1189,68.241,69.103,60.765,68.595,60.602,56.858,57.328,62.923,72.677,63.590
1190,68.193,68.680,60.637,68.482,59.761,56.416,56.868,63.246,72.934,64.695
1191,67.802,69.862,60.694,67.868,59.574,57.509,56.675,63.628,73.037,63.787
1192,68.733,68.693,60.969,68.760,59.622,56.591,56.512,63.631,72.182,64.277
1193,68.189,69.218,60.335,68.414,60.660,56.950,57.084,63.393,72.477,64.631
1194,68.375,69.243,60.908,68.824,60.330,56.445,56.798,62.814,72.428,64.060
1195,68.444,68.862,61.151,68.247,59.637,56.957,56.752,63.063,73.258,64.209
1196,68.002,68.729,60.967,68.202,59.950,57.121,56.932,63.139,72.463,64.269
1197,67.938,69.304,61.039,69.035,59.579,56.655,56.939,63.014,73.142,64.651
1198,67.933,69.843,60.841,68.191,59.549,56.292,56.536,62.877,73.027,63.920
1199,67.703,68.850,60.708,68.751,59.582,56.847,57.022,62.997,72.895,64.169
1200,68.147,68.652,60.486,68.308,59.980,55.797,56.829,63.683,72.844,63.414
